ID,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,NIVELSOCIOECONOMICO_DES_A,NIVELSOCIOECONOMICO_DES_AB,NIVELSOCIOECONOMICO_DES_B,NIVELSOCIOECONOMICO_DES_BC,NIVELSOCIOECONOMICO_DES_C,NIVELSOCIOECONOMICO_DES_CD,NIVELSOCIOECONOMICO_DES_D,ENTORNO_DES_Base,ENTORNO_DES_Hogar,ENTORNO_DES_Peatonal,ENTORNO_DES_Receso,SEGMENTO_MAESTRO_DESC_Barrio Competido,SEGMENTO_MAESTRO_DESC_Clasico,SEGMENTO_MAESTRO_DESC_Hogar Reunion,SEGMENTO_MAESTRO_DESC_Oficinistas,SEGMENTO_MAESTRO_DESC_Parada Tecnica,LID_UBICACION_TIENDA_UT_CARRETERA_GAS,LID_UBICACION_TIENDA_UT_DENSIDAD,LID_UBICACION_TIENDA_UT_GAS_URBANA,LID_UBICACION_TIENDA_UT_TRAFICO_PEATONAL,LID_UBICACION_TIENDA_UT_TRAFICO_VEHICULAR,PLAZA_CVE_1.0,PLAZA_CVE_2.0,PLAZA_CVE_3.0,PLAZA_CVE_4.0,PLAZA_CVE_5.0,PLAZA_CVE_6.0,Retble,dist_vecino
674.0,114.34,13.0,0.0,25.69528,-100.20643,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0010737771445963084
675.0,120.27,13.0,0.0,25.78519,-100.05869,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Rentable,0.005171711541616491
676.0,112.43,13.0,0.0,25.77877,-100.2631,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.004232493430197518
677.0,110.81,13.0,0.0,25.68325,-100.23067,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,No rentable,0.0034240616196451585
678.0,125.71,13.0,0.0,25.80739,-100.23326,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.00586222648154395
679.0,120.39,13.0,0.0,25.75634,-100.16623,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.004571214183796852
681.0,128.13,13.0,0.0,25.73571,-100.18086,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.00360555163351954
682.0,90.7,13.0,0.0,25.66952,-100.20744,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0020083076891164696
683.0,128.77,13.0,0.0,25.75383,-100.10352,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.0033144080666907107
684.0,116.07,13.0,0.0,25.70486,-100.15613,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,No rentable,0.0027195036068425145
685.0,0.0,0.0,0.0,25.62251,-100.11564,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,Rentable,0.0028212407247202595
686.0,0.0,0.0,0.0,25.54298,-99.84019,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.13989557427303703
687.0,135.12,13.0,0.0,25.66008,-100.20738,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.004977760443424223
688.0,114.99,13.0,0.0,25.66385,-100.16292,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,No rentable,0.003910626626923349
689.0,124.11,13.0,0.0,25.6576,-100.19825,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.004311020586633166
691.0,119.33,13.0,0.0,25.66351,-100.17908,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.00447671729026125
692.0,0.0,0.0,0.0,25.64549,-100.15797,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.004380969929764364
693.0,0.0,0.0,0.0,25.68688,-100.09822,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.004872945412265625
694.0,78.48,13.0,0.0,25.67955,-100.24328,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,Rentable,0.0013251797926685516
695.0,0.0,0.0,0.0,25.64133,-100.06171,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.0038326230869714126
696.0,117.97,13.0,0.0,25.77371,-100.23999,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.002417705652146631
697.0,0.0,0.0,0.0,25.64114,-100.15849,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,Rentable,0.004380969929764364
698.0,125.1,13.0,0.0,25.7564,-100.2484,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.007659405928107117
699.0,0.0,0.0,0.0,25.57064,-100.02873,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.007273822868927622
701.0,97.88,13.0,0.0,25.66395,-100.15029,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,No rentable,0.000806597643782605
702.0,73.24,13.0,0.0,25.67344,-100.26084,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0029871889934625293
703.0,115.5,13.0,0.0,25.75169,-100.15797,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.0055174631211229175
704.0,107.23,13.0,0.0,25.68419,-100.22138,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.004191049793470274
705.0,110.65,13.0,0.0,25.74365,-100.1505,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.0038825251534243257
706.0,120.87,13.0,0.0,25.73785,-100.20217,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0045696827211192505
707.0,137.47,13.0,0.0,25.77529,-100.23816,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.002417705652146631
708.0,0.0,0.0,0.0,25.3947,-100.12973,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.005483356800870271
709.0,0.0,0.0,0.0,25.64914,-100.16257,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,No rentable,0.003593104644029472
711.0,97.84,13.0,0.0,25.68007,-100.16831,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,No rentable,0.0015864738440637244
712.0,0.0,0.0,0.0,25.63907,-100.14898,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,No rentable,0.00297860719244943
713.0,0.0,0.0,0.0,24.85807,-99.57523,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.006150325003295767
714.0,111.49,13.0,0.0,25.87926,-100.0327,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.08608695661427603
715.0,0.0,0.0,0.0,25.60082,-99.9882,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,Rentable,0.002000025804220941
716.0,121.21,13.0,0.0,25.7105,-100.21547,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.00892773214691264
717.0,110.99,14.0,0.0,25.637,-100.1251,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0047529778912965386
718.0,0.0,0.0,0.0,25.5967,-99.98241,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.0051781464586964565
719.0,0.0,0.0,0.0,25.58241,-100.02211,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.002977415203035921
721.0,0.0,0.0,0.0,25.36299,-99.98668,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.07674822538710098
722.0,118.3,13.0,0.0,25.69569,-100.24609,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,Rentable,0.002978338479124956
723.0,0.0,0.0,0.0,25.37834,-100.11439,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Rentable,0.002440512389224844
724.0,0.0,0.0,0.0,25.63517,-100.18604,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.003986100822762929
725.0,0.0,0.0,0.0,25.66995,-100.27144,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Rentable,0.0038969347475862237
726.0,113.96,13.0,0.0,25.72278,-100.15421,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.003009268795466595
727.0,0.0,0.0,0.0,25.64184,-100.10777,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.004821255020328461
728.0,94.59,13.0,0.0,25.66763,-100.18443,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,Rentable,0.0042582272676324456
729.0,122.28,13.0,0.0,25.78478,-100.25775,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,No rentable,0.003722284072971526
731.0,117.97,15.0,0.0,25.67493,-100.20706,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,Rentable,0.002190205619628819
732.0,118.46,15.0,0.0,25.75866,-100.10849,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,No rentable,0.003728283595101133
733.0,96.29,14.0,0.0,25.79861,-100.20199,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Rentable,0.010655388242703807
734.0,0.0,0.0,0.0,25.5415,-100.00833,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,Rentable,0.019275437762685917
735.0,83.57,12.0,0.0,25.71611,-100.18296,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,Rentable,0.0069949696118326325
736.0,111.44,15.0,0.0,25.81079,-100.21974,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,Rentable,0.004725473656030419
737.0,0.0,0.0,0.0,25.57386,-100.00367,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,No rentable,0.006415995766507005
